Order Date,City,Category,Sub-Category,Product Name,Sales,Quantity
2016-03-17,Columbia,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3
2016-03-17,Columbia,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5
2016-12-26,Colorado Springs,Office Supplies,Art,SANFORD Major Accent Highlighters,11.328,2
2014-09-02,New York City,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3
2015-07-05,Philadelphia,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.800000000000004,3
2015-07-05,Philadelphia,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3
2016-11-20,Columbus,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2
2016-11-20,Columbus,Office Supplies,Paper,Xerox 189,314.54999999999995,3
2016-11-20,Columbus,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1
2014-05-06,Los Angeles,Office Supplies,Labels,Staple-on labels,5.78,2
2014-05-06,Los Angeles,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6
2014-06-21,New York City,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3
2014-06-21,New York City,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,3
2014-06-21,New York City,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3
2017-08-19,Lawrence,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99,1
2014-11-29,San Francisco,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2
2014-11-29,San Francisco,Office Supplies,Fasteners,Staples,30.4,5
2017-04-09,Detroit,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.24,8
2014-12-20,Hamilton,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3
2014-12-17,Columbus,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484000000000001,4
2015-11-17,Chicago,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,5
2014-03-04,Margate,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552000000000003,3
2017-05-18,Sandy Springs,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2
2017-05-18,Sandy Springs,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3
2017-05-18,Sandy Springs,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5
2017-05-18,Sandy Springs,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6
2017-05-18,Sandy Springs,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2
2017-09-22,Albuquerque,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3
2017-03-21,Tulsa,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88,6
2017-09-14,Orange,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.94999999999999,3
2016-11-03,Henderson,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20.0,4
2016-11-03,Henderson,Office Supplies,Art,Economy #2 Pencils,7.98,3
2016-11-03,Henderson,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5
2016-11-03,Henderson,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1
2016-11-03,Henderson,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3
2016-05-03,Chicago,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.1819999999999995,1
2016-05-03,Chicago,Office Supplies,Art,Newell 316,27.384,7
2016-05-03,Chicago,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.40599999999999,3
2016-12-27,Port Arthur,Office Supplies,Paper,Xerox 214,10.368000000000002,2
2016-12-27,Port Arthur,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.680000000000003,4
2016-07-22,Westland,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1
2016-07-22,Westland,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5
2016-07-22,Westland,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5
2016-07-22,Westland,Office Supplies,Paper,Xerox 192,32.400000000000006,5
2014-11-16,Bloomington,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5
2014-11-16,Bloomington,Office Supplies,Paper,Xerox 1954,31.68,6
2014-11-16,Bloomington,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4
2014-11-16,Bloomington,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5
2015-06-19,Los Angeles,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2
2015-06-19,Los Angeles,Office Supplies,Paper,Xerox 231,6.48,1
2015-06-19,Los Angeles,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3
2016-07-04,San Francisco,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5
2016-07-04,San Francisco,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2
2016-07-04,San Francisco,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5
2016-07-04,San Francisco,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4
2015-09-03,San Francisco,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2
2015-09-03,San Francisco,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2
2017-08-07,San Jose,Office Supplies,Paper,Xerox 1891,244.55,5
2017-03-13,Denver,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2
2017-09-28,Aurora,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1
2017-09-28,Aurora,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2
2017-09-28,Aurora,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2
2017-09-28,Aurora,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.77600000000001,4
2017-09-28,Aurora,Office Supplies,Paper,Xerox 1992,14.352000000000002,3
2017-09-28,Aurora,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.79200000000003,2
2015-08-07,Boise,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.3040000000000003,1
2017-11-24,New York City,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9
2017-11-24,New York City,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2
2017-11-24,New York City,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,2
2017-11-24,New York City,Office Supplies,Paper,Xerox 214,12.96,2
2017-05-08,Philadelphia,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3
2017-09-29,Mentor,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1
2017-09-29,Mentor,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3
2017-09-29,Mentor,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2
2017-09-29,Mentor,Office Supplies,Paper,Xerox 227,15.552000000000003,3
2017-09-29,Mentor,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4
2017-09-29,Mentor,Office Supplies,Paper,Xerox 1928,8.448,2
2017-10-22,Lawton,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09000000000003,3
2017-10-22,Lawton,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2
2014-03-24,New York City,Office Supplies,Paper,Xerox 190,24.9,5
2016-11-03,Los Angeles,Office Supplies,Fasteners,Stockwell Push Pins,15.260000000000002,7
2016-11-03,Los Angeles,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2
2016-11-03,Los Angeles,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,12
2016-11-03,Los Angeles,Office Supplies,Paper,Xerox 1892,116.28,3
2016-11-03,Los Angeles,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2
2016-11-03,Los Angeles,Office Supplies,Paper,Xerox 22,19.44,3
2016-11-03,Los Angeles,Office Supplies,Paper,Multicolor Computer Printout Paper,314.54999999999995,3
2015-09-05,Houston,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.269999999999996,5
2015-09-05,Houston,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,9
2015-09-05,Houston,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.469999999999999,3
2017-08-14,Los Angeles,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3
2014-12-01,Columbus,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.9879999999999,2
2014-12-01,Columbus,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,2
2014-12-01,Columbus,Office Supplies,Paper,Xerox 214,36.28800000000001,7
2014-12-01,Columbus,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.7199999999998,6
2017-06-18,Los Angeles,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9
2017-06-18,Los Angeles,Office Supplies,Paper,Xerox 1930,38.88,6
2017-12-02,Philadelphia,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.1760000000002,4
2014-11-21,San Francisco,Office Supplies,Paper,Xerox 211,12.96,2
2016-04-10,Bakersfield,Office Supplies,Paper,Xerox 227,12.96,2
2016-04-10,Bakersfield,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5
2014-06-30,Houston,Office Supplies,Paper,Xerox 225,25.920000000000005,5
2014-06-30,Houston,Office Supplies,Fasteners,Staples,21.312000000000005,6
2014-12-24,Los Angeles,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.65600000000003,7
2014-12-24,Los Angeles,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2
2014-12-24,Los Angeles,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3
2014-12-24,Los Angeles,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.3760000000001,3
2014-12-24,Los Angeles,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1
2014-12-24,Los Angeles,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1
2017-05-23,Los Angeles,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3
2016-11-10,Springfield,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2
2016-11-10,Springfield,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2
2016-10-02,Phoenix,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.79200000000001,6
2016-09-06,Houston,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1
2016-10-27,Hampton,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1
2017-10-22,Tulsa,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4
2016-09-15,Seattle,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5
2016-09-15,Seattle,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7
2016-09-25,San Francisco,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4
2017-06-10,Jacksonville,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.5200000000002,8
2014-02-20,Richmond,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3
2014-02-20,Richmond,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4
2017-02-20,Louisville,Office Supplies,Fasteners,Staples,9.432,3
2014-11-02,New York City,Office Supplies,Labels,Avery 499,34.86,7
2014-11-02,New York City,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6
2017-07-17,Rome,Technology,Phones,Avaya 5420 Digital phone,269.98,2
2017-07-17,Rome,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,5
2017-07-17,Rome,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4
2017-09-08,Marion,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,4
2016-11-14,Houston,Office Supplies,Binders,Binder Posts,2.296,2
2016-11-14,New York City,Furniture,Chairs,Hon GuestStacker Chair,408.006,2
2016-11-14,New York City,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3
2014-10-10,Manteca,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3
2014-10-10,Manteca,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2
2015-03-19,Los Angeles,Office Supplies,Paper,Xerox 1974,11.96,2
2017-07-08,Seattle,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3
2017-07-08,Seattle,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,3
2017-07-08,Seattle,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3
2017-07-08,Seattle,Office Supplies,Art,Crayola Colored Pencils,13.12,4
2015-02-27,Providence,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2
2015-02-27,Providence,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.9199999999999,7
2017-06-16,Chicago,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.935999999999999,7
2017-03-30,Oklahoma City,Office Supplies,Envelopes,Multimedia Mailers,325.86,2
2015-07-12,Chicago,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.607,9
2015-07-12,Chicago,Technology,Phones,Geemarc AmpliPOWER60,148.48,2
2015-07-12,Chicago,Technology,Phones,Vtech CS6719,537.544,7
2015-07-12,Chicago,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2
2015-07-12,Chicago,Office Supplies,Art,Newell 32,6.911999999999999,3
2015-07-12,Chicago,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1
2015-07-12,Chicago,Technology,Phones,GE 2-Jack Phone Line Splitter,659.1680000000001,4
2017-04-30,Manchester,Office Supplies,Labels,Avery 5,5.76,2
2014-07-13,Los Angeles,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3
2014-12-27,San Francisco,Furniture,Chairs,Bevis Steel Folding Chairs,230.28000000000003,3
2014-12-27,San Francisco,Office Supplies,Paper,Xerox 1927,12.84,3
2016-02-27,La Crosse,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82000000000001,3
2015-03-23,Florence,Office Supplies,Fasteners,Staples,31.56,4
2015-03-23,Florence,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4
2017-10-21,Glendale,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559000000000001,1
2014-12-31,El Paso,Office Supplies,Envelopes,Staple envelope,49.568000000000005,2
2014-05-05,San Antonio,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3
2015-12-04,Los Angeles,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3
2015-12-04,Los Angeles,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3
2015-12-04,Los Angeles,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5
2017-09-26,Miramar,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4
2014-12-09,Mesa,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6
2017-12-03,Fayetteville,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3
2017-12-03,Fayetteville,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782000000000004,6
2017-12-03,Fayetteville,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4
2015-11-08,Houston,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,6
2014-04-19,San Jose,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3
2015-05-25,Wichita,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3
2015-05-25,Wichita,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2
2017-07-17,Los Angeles,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2
2016-12-12,Jackson,Technology,Phones,Jabra SPEAK 410,657.93,7
2016-12-12,Jackson,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4
2016-12-12,Jackson,Office Supplies,Art,Newell 333,13.9,5
2016-12-12,Jackson,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2
2014-04-11,Lewiston,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1
2015-06-09,Hampton,Office Supplies,Binders,Vinyl Sectional Post Binders,113.1,3
2014-07-27,New York City,Office Supplies,Paper,Xerox 1956,65.78,11
2015-07-31,Hattiesburg,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6
2016-09-19,Philadelphia,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3
2016-06-10,Philadelphia,Office Supplies,Labels,Avery 487,23.616,8
2016-08-26,Los Angeles,Office Supplies,Art,Newell Chalk Holder,8.26,2
2017-11-02,Danville,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7
2017-11-02,Danville,Office Supplies,Art,Nontoxic Chalk,8.8,5
2017-11-02,Danville,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6
2017-11-02,Danville,Office Supplies,Fasteners,"Super Bands, 12/Pack",5.58,3
2017-11-02,Danville,Furniture,Furnishings,Document Clip Frames,25.02,3
2017-11-02,Danville,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,452.55000000000007,7
2016-12-26,Los Angeles,Office Supplies,Supplies,Fiskars Home & Office Scissors,17.76,2
2016-12-26,Los Angeles,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2
2016-12-26,Los Angeles,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3
2016-12-26,Los Angeles,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2
2016-12-26,Los Angeles,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3
2016-12-26,Los Angeles,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3
2016-12-05,Washington,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8
2017-08-28,Milwaukee,Office Supplies,Supplies,Acme Stainless Steel Office Snips,21.81,3
2017-08-28,Milwaukee,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,91.6,5
2015-07-16,Baltimore,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",150.98,1
2015-07-16,Baltimore,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",137.25,9
2015-07-16,Baltimore,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",11.52,4
2015-05-26,Jacksonville,Office Supplies,Paper,Xerox 1991,18.272,1
2015-05-26,Jacksonville,Office Supplies,Paper,Xerox 1937,153.728,4
2015-05-26,Jacksonville,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2
2015-05-26,Jacksonville,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.94400000000002,7
2015-05-28,Rochester,Technology,Phones,Panasonic Kx-TS550,45.99,1
2015-05-28,Rochester,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3
2015-05-28,Rochester,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2
2015-05-28,Rochester,Office Supplies,Paper,Xerox 219,45.36,7
2017-11-09,Oceanside,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8
2016-01-24,Gulfport,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4
